"Cp","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","RegionId","U:0","U:1","U:2","k","p","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus"
-0.38532,-0.019764,0.48845,0.87237,0.024375,0.3,0.42975,0,0,0,0,8.5459,-1758.9,-3.9497e+05,-2.1102e+06,1.2377e+06,-54.103,5.7218,-6.368,10.4
-0.56266,-1,0,0,-0.31,0.3,0.364,0,0,0,0,28.303,-2568.5,10622,-9450.3,-15002,-29.068,0.45223,-1.5155,139.31
-0.53487,-1,0,0,-0.31,0.3,0.36303,0,0,0,0,14.306,-2441.6,9319.8,-77292,1.0236e+05,-14.822,-2.0353,-2.2236,70.514
-0.48406,-1,0,0,-0.31,0.3,0.36238,0,0,0,0,0.2916,-2209.7,2805.4,-87549,3.6491e+05,0.32099,-7.3383,-1.5543,2.0489
-0.52682,-1,0,0,-0.31,0.3,0.36173,0,0,0,0,16.892,-2404.9,1883,-35095,2.6879e+05,-16.658,-8.6858,-2.0267,81.413
-0.59261,-1,0,0,-0.31,0.3,0.361,0,0,0,0,33.508,-2705.2,6172.6,-40226,27488,-34.534,-7.2179,-3.8766,160.45
-0.22567,-0.037525,1.54e-05,0.9993,-0.31081,0.3,0.36097,0,0,0,0,33.356,-1030.2,4.1224e+05,-1.1922e+06,61644,-42.894,-13.57,-3.4692,98.513
-0.28051,-0.037528,1.1795e-05,0.9993,-0.31,0.3,0.361,0,0,0,0,34.574,-1280.5,53501,-1.8314e+05,1535.8,-32.225,-7.8989,-4.4175,184.2
-0.20039,-0.037517,1.4827e-05,0.9993,-0.31148,0.3,0.36094,0,0,0,0,40.809,-914.75,5.7154e+05,-1.5651e+06,70087,-44.966,-16.666,-2.5507,19.943
-0.22368,-0.037522,9.6394e-06,0.9993,-0.3122,0.3,0.36092,0,0,0,0,31.482,-1021.1,5.2029e+05,-1.3642e+06,43901,-39.744,-15.249,-3.3223,19.993
-0.20471,-0.037523,1.1146e-06,0.9993,-0.31295,0.3,0.36089,0,0,0,0,10.306,-934.48,7.7757e+05,-2.0868e+06,83804,-46.179,-17.514,-3.8989,10.966
-0.18035,-0.037526,-1.2468e-05,0.9993,-0.31369,0.3,0.36086,0,0,0,0,5.2226,-823.26,9.3783e+05,-2.6162e+06,1.0904e+05,-51.704,-18.817,-3.8706,7.4415
-0.17286,-0.037526,-6.1626e-06,0.9993,-0.31444,0.3,0.36083,0,0,0,0,2.1737,-789.07,9.9963e+05,-2.6001e+06,1.1185e+05,-48.694,-18.949,-3.7933,4.9605
-0.16907,-0.037524,1.5537e-05,0.9993,-0.31519,0.3,0.36081,0,0,0,0,0.9493,-771.8,9.9368e+05,-2.2483e+06,1.0045e+05,-41.471,-18.542,-3.4254,3.9733
-0.1537,-0.037526,2.4325e-05,0.9993,-0.31594,0.3,0.36078,0,0,0,0,0.86728,-701.62,1.0213e+06,-2.148e+06,98446,-39.6,-19.021,-3.3444,3.9202
-0.13574,-0.037523,2.5007e-05,0.9993,-0.31668,0.3,0.36075,0,0,0,0,0.88408,-619.66,1.1173e+06,-2.1528e+06,1.0203e+05,-39.699,-20.815,-3.5292,3.9678
-0.10931,-0.037527,2.1564e-05,0.9993,-0.31743,0.3,0.36072,0,0,0,0,0.92334,-498.98,1.1603e+06,-2.1607e+06,1.0354e+05,-39.846,-21.624,-3.7643,3.9934
-0.076287,-0.038049,-3.3021e-05,0.99928,-0.31818,0.3,0.36069,0,0,0,0,0.97133,-348.24,1.0493e+06,-2.109e+06,97783,-38.849,-19.568,-4.0609,3.9016
-0.088332,-0.062811,-4.3369e-05,0.99803,-0.31892,0.3,0.36066,0,0,0,0,0.90593,-403.23,1.138e+06,-1.939e+06,1.2975e+05,-35.599,-21.223,-4.3343,3.7792
-0.12531,-0.087017,-3.77e-06,0.99621,-0.31963,0.3,0.3606,0,0,0,0,0.80834,-572.02,1.1171e+06,-1.8149e+06,1.4728e+05,-33.212,-20.838,-4.4252,3.6427
-0.13314,-0.087025,8.0318e-07,0.99621,-0.3204,0.3,0.36054,0,0,0,0,0.8023,-607.75,9.0557e+05,-1.8127e+06,1.2775e+05,-33.148,-16.902,-4.4157,3.543
-0.14512,-0.08704,2.3209e-05,0.9962,-0.3207,0.3,0.36051,0,0,0,0,0.97041,-662.46,9.9121e+05,-1.9606e+06,1.4658e+05,-35.887,-18.556,-4.9588,3.7493
-0.17051,-0.087026,1.3468e-05,0.99621,-0.32126,0.3,0.36046,0,0,0,0,1.0465,-778.36,1.0583e+06,-2.0936e+06,1.6275e+05,-38.343,-19.852,-5.3968,3.9
-0.19101,-0.087016,-1.6987e-06,0.99621,-0.32196,0.3,0.3604,0,0,0,0,0.88827,-871.95,9.3974e+05,-2.0511e+06,1.4903e+05,-37.554,-17.615,-5.037,3.7699
-0.19794,-0.087018,-1.5082e-05,0.99621,-0.32269,0.3,0.36034,0,0,0,0,0.7859,-903.58,7.826e+05,-1.9995e+06,1.3148e+05,-36.608,-14.666,-4.6274,3.6581
-0.19781,-0.087019,-1.4049e-05,0.99621,-0.32343,0.3,0.36027,0,0,0,0,0.72806,-902.97,7.0023e+05,-1.9603e+06,1.2182e+05,-35.889,-13.123,-4.4123,3.6072
-0.19605,-0.087024,-7.2525e-07,0.99621,-0.32417,0.3,0.36021,0,0,0,0,0.69899,-894.96,6.739e+05,-1.9398e+06,1.179e+05,-35.514,-12.63,-4.3566,3.5953
-0.19485,-0.087021,2.6876e-07,0.99621,-0.32491,0.3,0.36014,0,0,0,0,0.68796,-889.48,6.5966e+05,-1.9296e+06,1.1566e+05,-35.327,-12.364,-4.3364,3.5973
-0.19479,-0.087016,-1.1185e-06,0.99621,-0.32566,0.3,0.36008,0,0,0,0,0.68794,-889.2,6.6737e+05,-1.9287e+06,1.1637e+05,-35.313,-12.51,-4.3668,3.6201
-0.19064,-0.087015,-3.9226e-06,0.99621,-0.3264,0.3,0.36001,0,0,0,0,0.69841,-870.26,7.3128e+05,-1.9473e+06,1.2323e+05,-35.66,-13.708,-4.5073,3.6787
-0.17997,-0.087017,-8.9305e-06,0.99621,-0.32714,0.3,0.35995,0,0,0,0,0.71471,-821.53,7.8965e+05,-1.9809e+06,1.2982e+05,-36.287,-14.801,-4.6215,3.7333
-0.16277,-0.087021,-6.2137e-06,0.99621,-0.32788,0.3,0.35988,0,0,0,0,0.73557,-743.02,7.4461e+05,-2.0066e+06,1.2593e+05,-36.76,-13.964,-4.6215,3.709
-0.14807,-0.087023,-3.2451e-06,0.99621,-0.3286,0.3,0.35982,0,0,0,0,0.74131,-675.94,6.557e+05,-1.9849e+06,1.1546e+05,-36.348,-12.301,-4.5387,3.6215
-0.1434,-0.087036,-9.1332e-06,0.99621,-0.32932,0.3,0.35976,0,0,0,0,0.73566,-654.6,6.271e+05,-1.9566e+06,1.1082e+05,-35.82,-11.763,-4.4852,3.5766
-0.1417,-0.087066,-8.7866e-06,0.9962,-0.32968,0.3,0.35972,0,0,0,0,0.86498,-646.85,6.5629e+05,-2.0368e+06,1.1856e+05,-37.294,-12.33,-4.8363,3.6936
-0.14388,-0.087006,-1.0997e-05,0.99621,-0.33024,0.3,0.35968,0,0,0,0,0.92835,-656.81,7.2605e+05,-2.1102e+06,1.2821e+05,-38.623,-13.648,-5.3121,3.7679
-0.14971,-0.089438,-0.00011385,0.99599,-0.33094,0.3,0.35961,0,0,0,0,0.81838,-683.41,7.6051e+05,-2.0622e+06,1.2914e+05,-37.69,-14.281,-5.4613,3.6704
-0.1679,-0.10262,-2.7961e-05,0.99472,-0.33167,0.3,0.35955,0,0,0,0,0.69874,-766.47,8.3456e+05,-1.9466e+06,1.441e+05,-35.498,-15.663,-5.4923,3.5877
-0.18863,-0.1134,0.00015332,0.99355,-0.3324,0.3,0.35946,0,0,0,0,0.58898,-861.07,7.646e+05,-1.8493e+06,1.4183e+05,-33.685,-14.359,-5.239,3.5018
-0.19231,-0.11341,0.00014612,0.99355,-0.33314,0.3,0.35938,0,0,0,0,0.54986,-877.85,6.0494e+05,-1.8185e+06,1.2202e+05,-33.139,-11.378,-4.9363,3.4455
-0.18727,-0.1134,0.00013984,0.99355,-0.33388,0.3,0.3593,0,0,0,0,0.55038,-854.87,5.9424e+05,-1.8151e+06,1.2008e+05,-33.087,-11.176,-4.8736,3.4516
-0.17776,-0.1134,0.00014473,0.99355,-0.33462,0.3,0.35921,0,0,0,0,0.57308,-811.46,5.5145e+05,-1.8224e+06,1.1459e+05,-33.233,-10.374,-4.7515,3.4269
-0.1733,-0.11342,0.00015498,0.99355,-0.33535,0.3,0.35913,0,0,0,0,0.61377,-791.1,5.3274e+05,-1.8167e+06,1.1063e+05,-33.131,-10.02,-4.7158,3.404
-0.17411,-0.1134,0.00014996,0.99355,-0.33612,0.3,0.35904,0,0,0,0,0.63725,-794.8,5.5564e+05,-1.8082e+06,1.1183e+05,-32.968,-10.445,-4.7826,3.4102
-0.17986,-0.11336,0.00013322,0.99355,-0.33642,0.3,0.359,0,0,0,0,0.76468,-821.05,6.455e+05,-1.9028e+06,1.3127e+05,-34.702,-12.161,-5.2409,3.5798
-0.19473,-0.11341,0.00012089,0.99355,-0.33698,0.3,0.35894,0,0,0,0,0.81757,-888.92,7.4285e+05,-1.9884e+06,1.5114e+05,-36.264,-14.012,-5.6738,3.7117
-0.20766,-0.1134,0.00012207,0.99355,-0.33768,0.3,0.35886,0,0,0,0,0.69192,-947.96,6.7217e+05,-1.9466e+06,1.4027e+05,-35.496,-12.676,-5.4017,3.6079
-0.21172,-0.11341,0.00012961,0.99355,-0.3384,0.3,0.35878,0,0,0,0,0.61125,-966.49,5.6225e+05,-1.8894e+06,1.2374e+05,-34.454,-10.606,-5.0504,3.5099
-0.21041,-0.11342,0.00013069,0.99355,-0.33914,0.3,0.35869,0,0,0,0,0.56877,-960.48,5.2803e+05,-1.8509e+06,1.1716e+05,-33.748,-9.9598,-4.9189,3.4675
-0.20762,-0.11341,0.00014661,0.99355,-0.33988,0.3,0.35861,0,0,0,0,0.55208,-947.76,5.4431e+05,-1.8344e+06,1.1761e+05,-33.442,-10.26,-4.9177,3.4659
-0.20216,-0.1134,0.00016586,0.99355,-0.34062,0.3,0.35853,0,0,0,0,0.55504,-922.83,5.6877e+05,-1.8407e+06,1.2043e+05,-33.562,-10.717,-4.9492,3.4864
-0.19213,-0.11341,0.00017019,0.99355,-0.34135,0.3,0.35844,0,0,0,0,0.57077,-877.06,5.3498e+05,-1.859e+06,1.1703e+05,-33.907,-10.088,-4.9112,3.4758
-0.18442,-0.11341,0.00017064,0.99355,-0.34208,0.3,0.35836,0,0,0,0,0.57462,-841.85,4.8689e+05,-1.8544e+06,1.0956e+05,-33.821,-9.1873,-4.8554,3.4334
-0.1825,-0.11341,0.00015792,0.99355,-0.34283,0.3,0.35827,0,0,0,0,0.56949,-833.09,4.783e+05,-1.8401e+06,1.0652e+05,-33.555,-9.0223,-4.8436,3.4133
-0.1825,-0.11341,0.00015792,0.99355,-0.34283,0.3,0.35827,0,0,0,0,0.56949,-833.09,4.783e+05,-1.8401e+06,1.0652e+05,-33.555,-9.0223,-4.8436,3.4133
-0.1862,-0.11338,0.000151,0.99355,-0.34316,0.3,0.35824,0,0,0,0,0.65757,-849.97,5.4339e+05,-1.9076e+06,1.188e+05,-34.788,-10.256,-5.1852,3.5345
-0.19708,-0.11341,0.00014847,0.99355,-0.34372,0.3,0.35817,0,0,0,0,0.68219,-899.65,6.2025e+05,-1.9547e+06,1.3087e+05,-35.635,-11.7,-5.4685,3.601
-0.20709,-0.11341,0.00014223,0.99355,-0.34441,0.3,0.35809,0,0,0,0,0.57993,-945.37,5.7138e+05,-1.9023e+06,1.2188e+05,-34.67,-10.771,-5.2113,3.488
-0.20811,-0.1134,0.00013968,0.99355,-0.34514,0.3,0.35801,0,0,0,0,0.52434,-949.99,5.0222e+05,-1.849e+06,1.1116e+05,-33.695,-9.4699,-4.9557,3.4135
-0.20322,-0.11342,0.0001497,0.99355,-0.34587,0.3,0.35793,0,0,0,0,0.50107,-927.7,4.7508e+05,-1.8092e+06,1.0642e+05,-32.966,-8.9599,-4.8339,3.3888
-0.19807,-0.11448,6.8095e-05,0.99343,-0.34661,0.3,0.35784,0,0,0,0,0.49301,-904.19,4.3948e+05,-1.7739e+06,1.0147e+05,-32.321,-8.2954,-4.7345,3.3725
-0.19745,-0.11901,-7.2059e-06,0.99289,-0.34735,0.3,0.35776,0,0,0,0,0.48779,-901.34,4.4949e+05,-1.7492e+06,1.0372e+05,-31.857,-8.4843,-4.7526,3.3661
-0.19511,-0.12247,7.8596e-06,0.99247,-0.34808,0.3,0.35767,0,0,0,0,0.50412,-890.65,4.5164e+05,-1.7528e+06,1.05e+05,-31.919,-8.5259,-4.7722,3.3512
-0.19445,-0.12247,7.7668e-06,0.99247,-0.34881,0.3,0.35758,0,0,0,0,0.53596,-887.66,4.6194e+05,-1.7427e+06,1.0468e+05,-31.732,-8.713,-4.7557,3.3269
-0.1976,-0.12245,-1.6397e-05,0.99247,-0.34956,0.3,0.35748,0,0,0,0,0.54784,-902.01,4.9706e+05,-1.7212e+06,1.0749e+05,-31.331,-9.3637,-4.772,3.3191
-0.2019,-0.12246,-6.6594e-06,0.99247,-0.34989,0.3,0.35744,0,0,0,0,0.63132,-921.66,5.247e+05,-1.8078e+06,1.1905e+05,-32.915,-9.9107,-5.1215,3.4623
-0.21226,-0.12246,-9.7413e-06,0.99247,-0.35045,0.3,0.35737,0,0,0,0,0.64606,-968.96,5.5298e+05,-1.8827e+06,1.2965e+05,-34.279,-10.464,-5.4296,3.5576
-0.22104,-0.12245,-1.6011e-05,0.99247,-0.35114,0.3,0.35729,0,0,0,0,0.54078,-1009,5.034e+05,-1.8405e+06,1.2013e+05,-33.506,-9.5237,-5.2011,3.4536
-0.22462,-0.12246,-1.5923e-05,0.99247,-0.35187,0.3,0.3572,0,0,0,0,0.48903,-1025.4,4.3925e+05,-1.7892e+06,1.0871e+05,-32.573,-8.3128,-4.9341,3.3786
-0.22375,-0.12246,-9.6031e-06,0.99247,-0.3526,0.3,0.35711,0,0,0,0,0.47555,-1021.4,4.4347e+05,-1.7689e+06,1.0825e+05,-32.203,-8.3888,-4.8819,3.3775
-0.21834,-0.12246,4.3658e-06,0.99247,-0.35334,0.3,0.35702,0,0,0,0,0.4846,-996.71,4.6035e+05,-1.7773e+06,1.1096e+05,-32.363,-8.7061,-4.9048,3.407
-0.21023,-0.12247,8.7847e-06,0.99247,-0.35407,0.3,0.35693,0,0,0,0,0.50337,-959.69,4.1916e+05,-1.793e+06,1.062e+05,-32.661,-7.9393,-4.8578,3.3957
-0.20699,-0.12246,2.2802e-06,0.99247,-0.3548,0.3,0.35684,0,0,0,0,0.50556,-944.89,3.9779e+05,-1.7769e+06,1.0133e+05,-32.367,-7.5363,-4.7966,3.353
-0.20819,-0.12244,-2.4475e-05,0.99248,-0.35551,0.3,0.35675,0,0,0,0,0.49632,-950.35,4.1634e+05,-1.753e+06,1.0151e+05,-31.925,-7.8777,-4.7778,3.3333
-0.21089,-0.12246,-4.2562e-05,0.99247,-0.35588,0.3,0.3567,0,0,0,0,0.56497,-962.7,4.5542e+05,-1.8182e+06,1.109e+05,-33.113,-8.622,-5.0714,3.4517
-0.21939,-0.12246,-4.0841e-05,0.99247,-0.35644,0.3,0.35663,0,0,0,0,0.57846,-1001.5,5.1112e+05,-1.863e+06,1.205e+05,-33.92,-9.6681,-5.308,3.5148
-0.22819,-0.12246,-3.7005e-05,0.99247,-0.35713,0.3,0.35655,0,0,0,0,0.49204,-1041.7,4.8701e+05,-1.8103e+06,1.1376e+05,-32.949,-9.2018,-5.0872,3.406
-0.23102,-0.12246,-3.0661e-05,0.99247,-0.35786,0.3,0.35646,0,0,0,0,0.44723,-1054.6,4.4213e+05,-1.7595e+06,1.0548e+05,-32.023,-8.3537,-4.8642,3.3392
-0.22799,-0.12246,-2.2297e-05,0.99247,-0.35859,0.3,0.35637,0,0,0,0,0.43316,-1040.7,4.4598e+05,-1.7361e+06,1.0484e+05,-31.598,-8.4211,-4.78,3.3335
-0.22107,-0.12246,-1.9146e-05,0.99247,-0.35933,0.3,0.35628,0,0,0,0,0.43914,-1009.2,4.447e+05,-1.7308e+06,1.0412e+05,-31.512,-8.3947,-4.7151,3.3411
-0.21306,-0.12245,-2.0737e-05,0.99247,-0.36007,0.3,0.35619,0,0,0,0,0.46699,-972.59,4.0669e+05,-1.7378e+06,98950,-31.652,-7.6849,-4.6407,3.3215
-0.21248,-0.12245,-2.1341e-05,0.99247,-0.3608,0.3,0.3561,0,0,0,0,0.50194,-969.95,4.1442e+05,-1.7204e+06,97785,-31.332,-7.8226,-4.5977,3.291
-0.21586,-0.12247,1.7996e-06,0.99247,-0.36154,0.3,0.356,0,0,0,0,0.51552,-985.4,4.5086e+05,-1.6957e+06,1.0037e+05,-30.874,-8.4962,-4.5892,3.2802
-0.21984,-0.12247,1.6359e-05,0.99247,-0.36187,0.3,0.35596,0,0,0,0,0.58837,-1003.5,4.6703e+05,-1.7707e+06,1.1028e+05,-32.246,-8.8257,-4.8856,3.4099
-0.22861,-0.12247,9.6292e-06,0.99247,-0.36243,0.3,0.3559,0,0,0,0,0.59039,-1043.6,4.7817e+05,-1.8293e+06,1.1844e+05,-33.309,-9.0562,-5.124,3.4858
-0.23552,-0.12246,-1.5173e-05,0.99247,-0.36312,0.3,0.35581,0,0,0,0,0.48739,-1075.1,4.3418e+05,-1.784e+06,1.0966e+05,-32.479,-8.2218,-4.9087,3.3805
-0.23812,-0.12246,-2.4081e-05,0.99247,-0.36385,0.3,0.35572,0,0,0,0,0.44363,-1087,3.8927e+05,-1.7381e+06,1.0089e+05,-31.644,-7.3724,-4.6977,3.3152
-0.23689,-0.12246,-1.6028e-05,0.99247,-0.36458,0.3,0.35563,0,0,0,0,0.43542,-1081.4,3.9804e+05,-1.722e+06,1.0114e+05,-31.35,-7.5338,-4.6623,3.3186
-0.232,-0.12246,-2.3745e-05,0.99247,-0.36532,0.3,0.35554,0,0,0,0,0.44748,-1059.1,4.1321e+05,-1.7316e+06,1.0367e+05,-31.532,-7.819,-4.684,3.3495
-0.22499,-0.12246,-2.594e-05,0.99247,-0.36605,0.3,0.35545,0,0,0,0,0.46928,-1027.1,3.8162e+05,-1.7499e+06,1.0023e+05,-31.877,-7.2325,-4.6664,3.3461
-0.2228,-0.12245,4.1001e-06,0.99247,-0.36678,0.3,0.35536,0,0,0,0,0.47271,-1017.1,3.7359e+05,-1.7348e+06,95846,-31.598,-7.0747,-4.6329,3.3066
-0.22445,-0.12244,-1.9064e-05,0.99248,-0.36753,0.3,0.35527,0,0,0,0,0.46301,-1024.6,3.9759e+05,-1.71e+06,95445,-31.137,-7.5131,-4.6205,3.2841
-0.22445,-0.12244,-1.9064e-05,0.99248,-0.36753,0.3,0.35527,0,0,0,0,0.46302,-1024.6,3.9759e+05,-1.71e+06,95445,-31.137,-7.5131,-4.6205,3.2841
-0.2278,-0.12242,-4.2033e-05,0.99248,-0.36786,0.3,0.35523,0,0,0,0,0.52416,-1039.9,4.3261e+05,-1.7684e+06,1.0487e+05,-32.205,-8.1819,-4.848,3.3911
-0.23618,-0.12245,-2.2664e-05,0.99247,-0.36842,0.3,0.35516,0,0,0,0,0.53137,-1078.1,4.7208e+05,-1.8032e+06,1.1322e+05,-32.834,-8.9261,-5.004,3.4397
-0.24414,-0.12247,-2.3076e-05,0.99247,-0.36911,0.3,0.35507,0,0,0,0,0.44956,-1114.5,4.43e+05,-1.7489e+06,1.0628e+05,-31.834,-8.3694,-4.7914,3.3322
-0.24738,-0.12246,-3.096e-05,0.99247,-0.36984,0.3,0.35498,0,0,0,0,0.41,-1129.3,3.9895e+05,-1.7007e+06,98368,-30.955,-7.5386,-4.5834,3.2693
-0.24567,-0.12246,-3.2228e-05,0.99247,-0.37057,0.3,0.35489,0,0,0,0,0.40049,-1121.5,3.9876e+05,-1.6809e+06,97415,-30.598,-7.5314,-4.4999,3.2663
-0.24068,-0.12246,-3.1232e-05,0.99247,-0.37131,0.3,0.3548,0,0,0,0,0.41176,-1098.7,4.0723e+05,-1.6809e+06,98108,-30.611,-7.6869,-4.4483,3.2818
-0.23487,-0.12245,-2.2366e-05,0.99247,-0.37205,0.3,0.35471,0,0,0,0,0.44549,-1072.2,3.9736e+05,-1.6952e+06,96636,-30.886,-7.5002,-4.3809,3.2773
-0.23717,-0.12246,-1.3189e-05,0.99247,-0.37278,0.3,0.35462,0,0,0,0,0.48918,-1082.7,4.5022e+05,-1.6798e+06,1.0002e+05,-30.609,-8.4725,-4.3129,3.261
-0.2423,-0.12247,-1.116e-05,0.99247,-0.37354,0.3,0.35452,0,0,0,0,0.50824,-1106.1,5.1109e+05,-1.6525e+06,1.0448e+05,-30.107,-9.5955,-4.2773,3.2542
-0.25091,-0.12245,-1.8839e-05,0.99248,-0.37386,0.3,0.35449,0,0,0,0,0.56566,-1145.4,5.4392e+05,-1.7264e+06,1.1758e+05,-31.465,-10.236,-4.5196,3.3857
-0.26309,-0.11978,-4.7586e-05,0.9928,-0.37441,0.3,0.35442,0,0,0,0,0.55403,-1201,5.2001e+05,-1.7884e+06,1.214e+05,-32.61,-9.8107,-4.6423,3.4574
-0.26154,-0.11303,-0.0001088,0.99359,-0.37511,0.3,0.35434,0,0,0,0,0.46997,-1193.9,4.2194e+05,-1.7676e+06,1.0406e+05,-32.244,-7.9675,-4.3879,3.3663
-0.25471,-0.10894,-0.00014546,0.99405,-0.37583,0.3,0.35426,0,0,0,0,0.43936,-1162.7,3.7974e+05,-1.7385e+06,94605,-31.72,-7.1696,-4.2097,3.3179
-0.25114,-0.10894,-0.00014535,0.99405,-0.37657,0.3,0.35417,0,0,0,0,0.42001,-1146.4,3.7933e+05,-1.7114e+06,92640,-31.221,-7.1573,-4.1495,3.3011
-0.24743,-0.10895,-0.00013623,0.99405,-0.37731,0.3,0.35409,0,0,0,0,0.42205,-1129.5,3.9412e+05,-1.71e+06,93659,-31.2,-7.4314,-4.1566,3.3181
-0.24231,-0.10893,-0.00013169,0.99405,-0.37805,0.3,0.35401,0,0,0,0,0.43955,-1106.1,4.0905e+05,-1.7269e+06,95809,-31.515,-7.7113,-4.1894,3.3482
-0.23495,-0.10894,-0.00012685,0.99405,-0.37879,0.3,0.35393,0,0,0,0,0.46521,-1072.5,3.7479e+05,-1.7489e+06,92782,-31.925,-7.0772,-4.1894,3.345
-0.23217,-0.10895,-0.00012174,0.99405,-0.37951,0.3,0.35385,0,0,0,0,0.47092,-1059.9,3.615e+05,-1.7372e+06,88721,-31.704,-6.8252,-4.1827,3.3054
-0.23348,-0.10893,-0.00011917,0.99405,-0.38026,0.3,0.35377,0,0,0,0,0.46264,-1065.8,3.8312e+05,-1.7145e+06,88252,-31.282,-7.2208,-4.1854,3.2825
-0.23348,-0.10893,-0.00011917,0.99405,-0.38026,0.3,0.35377,0,0,0,0,0.46264,-1065.8,3.8312e+05,-1.7145e+06,88252,-31.282,-7.2208,-4.1854,3.2825
-0.23706,-0.10893,-0.00013645,0.99405,-0.38059,0.3,0.35373,0,0,0,0,0.52581,-1082.1,4.2539e+05,-1.7718e+06,97630,-32.331,-8.0211,-4.3969,3.3875
-0.24566,-0.10894,-0.00012468,0.99405,-0.38115,0.3,0.35367,0,0,0,0,0.53452,-1121.4,4.6932e+05,-1.8067e+06,1.0577e+05,-32.965,-8.8454,-4.5453,3.4343
-0.25358,-0.10894,-0.00011432,0.99405,-0.38184,0.3,0.3536,0,0,0,0,0.45058,-1157.6,4.3669e+05,-1.755e+06,99147,-32.009,-8.2255,-4.357,3.3267
-0.25637,-0.10894,-0.00011344,0.99405,-0.38257,0.3,0.35352,0,0,0,0,0.40825,-1170.3,3.9036e+05,-1.7053e+06,91604,-31.1,-7.3542,-4.1588,3.2601
-0.25461,-0.10894,-0.0001241,0.99405,-0.38331,0.3,0.35344,0,0,0,0,0.39399,-1162.3,3.9352e+05,-1.6806e+06,90856,-30.65,-7.4093,-4.0854,3.2532
-0.2501,-0.10893,-0.00013514,0.99405,-0.38405,0.3,0.35335,0,0,0,0,0.39629,-1141.7,4.1964e+05,-1.6776e+06,93405,-30.6,-7.8936,-4.0751,3.2781
-0.24308,-0.10893,-0.00014205,0.99405,-0.38479,0.3,0.35327,0,0,0,0,0.40911,-1109.6,4.2196e+05,-1.684e+06,93502,-30.727,-7.9361,-4.0477,3.2962
-0.23476,-0.10894,-0.00014052,0.99405,-0.38553,0.3,0.35319,0,0,0,0,0.44234,-1071.7,3.8357e+05,-1.6979e+06,89070,-30.99,-7.2224,-4.0043,3.2819
-0.23448,-0.10896,-0.00013664,0.99405,-0.38626,0.3,0.35311,0,0,0,0,0.48563,-1070.4,3.9669e+05,-1.6841e+06,87967,-30.735,-7.4591,-3.9768,3.2533
-0.23834,-0.10891,-0.00012572,0.99405,-0.38703,0.3,0.35303,0,0,0,0,0.50481,-1088,4.3962e+05,-1.6613e+06,90252,-30.312,-8.2501,-3.9748,3.2428
-0.24277,-0.10896,-0.0001283,0.99405,-0.38733,0.3,0.353,0,0,0,0,0.57275,-1108.2,4.5115e+05,-1.7244e+06,99300,-31.467,-8.4898,-4.215,3.3557
-0.25179,-0.10895,-0.00012162,0.99405,-0.38789,0.3,0.35293,0,0,0,0,0.567,-1149.4,4.5019e+05,-1.7658e+06,1.0609e+05,-32.219,-8.4929,-4.3957,3.4114
-0.25855,-0.10894,-0.00011369,0.99405,-0.38859,0.3,0.35286,0,0,0,0,0.45795,-1180.3,3.9863e+05,-1.7135e+06,97562,-31.254,-7.5227,-4.1972,3.3035
-0.26031,-0.10894,-0.00011844,0.99405,-0.38931,0.3,0.35278,0,0,0,0,0.40508,-1188.3,3.4772e+05,-1.6617e+06,88758,-30.307,-6.5652,-3.9896,3.2324
-0.25853,-0.10894,-0.00012607,0.99405,-0.39005,0.3,0.3527,0,0,0,0,0.38442,-1180.2,3.3887e+05,-1.6328e+06,85899,-29.779,-6.3953,-3.8996,3.2121
-0.25573,-0.10893,-0.00012852,0.99405,-0.39079,0.3,0.35262,0,0,0,0,0.38722,-1167.4,3.553e+05,-1.6303e+06,87064,-29.737,-6.6995,-3.8995,3.2285
-0.25168,-0.10894,-0.00013454,0.99405,-0.39153,0.3,0.35254,0,0,0,0,0.40451,-1148.9,3.7005e+05,-1.6463e+06,89163,-30.036,-6.9756,-3.9302,3.2588
-0.246,-0.10894,-0.00014618,0.99405,-0.39226,0.3,0.35245,0,0,0,0,0.42996,-1123,3.5121e+05,-1.6716e+06,87899,-30.506,-6.6282,-3.9386,3.2641
-0.24582,-0.10897,-0.00016234,0.99405,-0.39299,0.3,0.35237,0,0,0,0,0.4369,-1122.2,3.6688e+05,-1.6615e+06,86114,-30.318,-6.9107,-3.9325,3.2327
-0.24869,-0.10894,-0.00012742,0.99405,-0.39376,0.3,0.35229,0,0,0,0,0.42971,-1135.3,4.0272e+05,-1.6368e+06,86206,-29.859,-7.5666,-3.9276,3.2099
-0.24869,-0.10894,-0.00012742,0.99405,-0.39376,0.3,0.35229,0,0,0,0,0.42971,-1135.3,4.0272e+05,-1.6368e+06,86206,-29.859,-7.5666,-3.9276,3.2099
-0.25285,-0.10895,-0.00011462,0.99405,-0.39407,0.3,0.35226,0,0,0,0,0.48311,-1154.2,4.2247e+05,-1.6877e+06,93567,-30.792,-7.949,-4.0939,3.3014
-0.26156,-0.10894,-0.00012708,0.99405,-0.39463,0.3,0.3522,0,0,0,0,0.48209,-1194,4.3286e+05,-1.7142e+06,98607,-31.273,-8.1514,-4.1947,3.3318
